Cage,Rack,Label,Physical IP,Management IP,IPv6(Global Unicast),Server Type,OS,ZService,Component,Group,BIOS Version,BMC Version,Serial Number,Vendor,Server Model,Installation Date,Motherboard Model,IPMI Version,Redfish Version,Kernel Version,MAC Address,RAM (GB),Memory Encryption,Drive Type,Disk Encryption,CPU Model,CPU(s),Physical CPU,CPU Cores,CPU Architecture,Disk Count,Total Disk Size,Role,Power Consumed (W),Server Age,PO Number,VLAN
Cage1,CT19,CT19-FTB39-N1,172.20.8.163,172.20.31.231,-,KVM,CentOS Linux release 7.4.1708 (Core),-,-,-,3.00,2.36,S12429944300958,Supermicro,SYS-F617R2-FT,01-01-1970,X9DRFF(-7),2.0,-,3.10.0-693.11.6.el7.x86_64,00:25:90:88:1d:54,128,Unknown,HDD,HW Encryption Not Supported,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,40,2,10,x86_64,2,2 TB,-,87,56,-,VLAN-172.20
Cage1,CT19,CT19-FTB39-N2,172.20.25.137,172.20.31.232,-,KVM,CentOS Linux release 7.4.1708 (Core),-,-,-,3.00,2.36,S12429944300958,Supermicro,SYS-F617R2-FT,17-02-2018,X9DRFF(-7),2.0,-,3.10.0-693.11.6.el7.x86_64,00:25:90:88:1d:30,128,Unknown,HDD,HW Encryption Not Supported,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,40,2,10,x86_64,2,2 TB,-,79,8,-,VLAN-172.20
Cage1,CT19,CT19-FTB39-N3,172.20.10.20,172.20.31.235,-,KVM,CentOS Linux release 7.4.1708 (Core),-,-,-,3.00,2.36,S12429944300958,Supermicro,SYS-F617R2-FT,17-02-2018,X9DRFF(-7),2.0,-,3.10.0-693.11.6.el7.x86_64,00:25:90:88:1d:50,128,Unknown,HDD,HW Encryption Not Supported,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,40,2,10,x86_64,2,2 TB,-,108,8,-,VLAN-172.20
Cage1,CT19,CT19-FTB39-N4,172.20.16.231,172.20.131.1,-,KVM,CentOS Linux release 7.4.1708 (Core),-,-,-,3.00,2.36,S12429944300958,Supermicro,SYS-F617R2-FT,01-01-1970,X9DRFF(-7),2.0,-,3.10.0-693.11.6.el7.x86_64,00:25:90:88:1d:56,128,Unknown,HDD,HW Encryption Not Supported,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,40,2,10,x86_64,2,2 TB,-,95,56,-,VLAN-172.20
Cage1,CT19,CT19-FTB39-N5,172.20.11.93,172.20.131.2,-,PHYSICAL_SERVER,Debian 12.6,NOC,Test-Server,NA,3.00,3.39,S12429944300958,Supermicro,SYS-F617R2-FT,01-01-1970,X9DRFF(-7),2.0,-,6.1.94,00:25:90:88:1c:3a,128,Unknown,HDD,HW Encryption Not Supported,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,40,2,10,x86_64,1,1 TB,-,70,56,-,VLAN-172.20
Cage1,CT19,CT19-FTB39-N6,172.20.9.4,172.20.131.3,-,PHYSICAL_SERVER,Debian 12.6,BDaaSAdmin,HDFS-DataNode,LocalBdaasHadoop,3.00,2.36,S12429944300958,Supermicro,SYS-F617R2-FT,22-03-2018,X9DRFF(-7),2.0,-,6.1.94,00:25:90:88:1c:38,128,Unknown,SSD,HW Encryption Supported,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,40,2,10,x86_64,2,7.6 TB,-,62,8,-,VLAN-172.20
Cage1,CT19,CT19-FTB39-N7,172.20.25.136,172.20.131.4,-,KVM,CentOS Linux release 7.4.1708 (Core),-,-,-,3.00,2.36,S12429944300958,Supermicro,SYS-F617R2-FT,17-02-2018,X9DRFF(-7),2.0,-,3.10.0-693.11.6.el7.x86_64,00:25:90:83:37:30,128,Unknown,HDD,HW Encryption Not Supported,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,40,2,10,x86_64,2,2 TB,-,75,8,-,VLAN-172.20
Cage1,CT19,CT19-FTB39-N8,172.20.25.100,172.20.131.5,-,KVM,CentOS Linux release 7.4.1708 (Core),-,-,-,3.00,2.36,S12429944300958,Supermicro,SYS-F617R2-FT,17-02-2018,X9DRFF(-7),2.0,-,3.10.0-693.11.6.el7.x86_64,00:25:90:88:1d:52,128,Unknown,HDD,HW Encryption Not Supported,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,40,2,10,x86_64,2,2 TB,-,92,8,-,VLAN-172.20
Cage1,CT19,CT19-S2U15-N2,172.20.49.164,172.20.4.82,-,KVM,CentOS Linux release 7.6.1810 (Core),-,-,-,2.0,3.23,A16074726204557,Supermicro,SYS-6028TP-HTR,29-06-2020,X10DRT-P,2.0,1.0.0,3.10.0-957.21.3.el7.x86_64,0c:c4:7a:c1:aa:cc,128,Unknown,HDD,HW Encryption Not Supported,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,24,2,6,x86_64,1,4 TB,-,-1,6,-,VLAN-172.20
Cage1,CT19,CT19-S2U15-N3,172.20.215.8,172.20.4.83,-,PHYSICAL_SERVER,Debian 12.9,Cloud-Csez,MySQL,default,2.0,3.23,A16074726204557,Supermicro,SYS-6028TP-HTR,04-04-2016,X10DRT-P,2.0,1.0.0,6.1.123,0c:c4:7a:c0:94:4e,128,None,HDD,HW Encryption Not Supported,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,24,2,6,x86_64,1,4 TB,Sec Slave,-1,10,-,VLAN-172.20
Cage1,CT19,CT19-S2U15-N4,172.20.25.135,172.20.4.84,-,KVM,CentOS Linux release 7.4.1708 (Core),-,-,-,2.0,3.23,A16074726204557,Supermicro,SYS-6028TP-HTR,31-03-2016,X10DRT-P,2.0,1.0.0,3.10.0-693.11.6.el7.x86_64,0c:c4:7a:c1:ab:3c,128,Unknown,HDD,HW Encryption Not Supported,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,24,2,6,x86_64,1,4 TB,-,-1,10,-,VLAN-172.20
ME-Lab,CT1A20,CT1A20-D2C09-N1,192.168.185.122,172.20.132.3,-,PHYSICAL_SERVER,CentOS Linux release 7.6.1810 (Core),Code,Gluster,Code-IDE,1.4.5,3.21,99XP6Q2,Dell Inc.,PowerEdge C6420,01-09-2018,0K2TT6A08,2.0,1.2.0,3.10.0-957.21.3.el7.x86_64,b4:96:91:27:58:28,32,Unknown,Mixed,HW Encryption Not Supported,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,40,2,10,x86_64,2,2.2 TB,-,95,8,-,CODE_APP_VLAN
ME-Lab,CT1A20,CT1A20-D2C09-N2,172.20.201.19,172.20.132.4,-,PHYSICAL_SERVER,Debian 12.7,Repository,AppServer,repository_insight_scheduler,1.4.5,3.21,99ZL6Q2,Dell Inc.,PowerEdge C6420,26-07-2018,0K2TT6A09,2.0,1.2.0,6.1.112,b4:96:91:27:5b:64,64,Unknown,NVMe,HW Encryption Not Supported,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,40,2,10,x86_64,2,2.4 TB,-,106,8,-,VLAN-172.20
ME-Lab,CT1A20,CT1A20-D2C09-N3,192.168.186.141,172.20.132.5,-,PHYSICAL_SERVER,Debian 11.7,Mi,MySQL,main-db,1.4.5,3.21,99ZF6Q2,Dell Inc.,PowerEdge C6420,26-07-2018,0K2TT6A08,2.0,1.2.0,5.10.191,b4:96:91:27:58:3c,128,Unknown,NVMe,HW Encryption Supported,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,40,2,10,x86_64,2,15.4 TB,Slave,121,8,-,LOCALZOHO-CORP
ME-Lab,CT1A20,CT1A20-D2C09-N4,172.20.70.230,172.20.132.6,-,KVM,Debian 11.3,-,-,-,2.14.2,3.21,99ZP6Q2,Dell Inc.,PowerEdge C6420,13-08-2018,0K2TT6A09,2.0,1.2.0,5.10.106,50:9a:4c:8e:a9:80,256,Unknown,Mixed,Not Known,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,40,2,10,x86_64,3,5.9 TB,-,173,8,-,VLAN-172.20
ME-Lab,CT1A20,CT1A20-D2C11-N1,172.20.95.174,172.20.132.7,-,KVM,Debian 11.7,-,-,-,1.4.5,3.21,5RWYKQ2,Dell Inc.,PowerEdge C6420,13-08-2018,0K2TT6A08,2.0,1.2.0,5.10.191,b4:96:91:2e:da:e8,512,Unknown,SSD,HW Encryption Supported,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,40,2,10,x86_64,4,15.2 TB,-,-1,8,-,VLAN-172.20
ME-Lab,CT1A20,CT1A20-D2C11-N2,172.20.13.245,172.20.132.8,-,PHYSICAL_SERVER,Debian 12.9,Mi,AppServer,ZopeParser,2.25.0,3.21,5RXZKQ2,Dell Inc.,PowerEdge C6420,13-08-2018,0K2TT6A08,2.0,1.2.0,6.1.123,50:9a:4c:8c:c1:49,128,Unknown,SSD,HW Encryption Supported,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,40,2,10,x86_64,1,7.7 TB,-,129,8,-,VLAN-172.20
ME-Lab,CT1A20,CT1A20-D2C11-N3,172.20.11.91,172.20.132.9,-,PHYSICAL_SERVER,Debian 12.9,Mi,AppServer,ZopeParser,2.24.0,3.21,5RX5LQ2,Dell Inc.,PowerEdge C6420,13-08-2018,0K2TT6A08,2.0,1.2.0,6.1.123,50:9a:4c:8d:6a:3a,128,Unknown,NVMe,HW Encryption Supported,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,40,2,10,x86_64,1,3.8 TB,-,118,8,-,VLAN-172.20
ME-Lab,CT1A20,CT1A20-D2C11-N4,192.168.186.188,172.20.132.10,-,PHYSICAL_SERVER,Debian 12.9,Mi,MySQL,main-db,1.4.5,3.21,5RY2LQ2,Dell Inc.,PowerEdge C6420,17-08-2018,0K2TT6A08,2.0,1.2.0,6.1.123,b4:96:91:27:57:c8,128,Unknown,NVMe,HW Encryption Supported,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,40,2,10,x86_64,2,19.2 TB,Master,151,8,-,LOCALZOHO-CORP
ME-Lab,CT1A20,CT1A20-D2C13-N1,192.168.186.152,172.20.132.11,-,PHYSICAL_SERVER,Debian 11.11,Mi,MySQL,longer-window,2.19.1,7.00,99NH6Q2,Dell Inc.,PowerEdge C6420,10-08-2018,0K2TT6A09,2.0,1.17.0,5.10.106,aa:c3:6c:80:ad:66,128,Unknown,NVMe,HW Encryption Supported,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,40,2,10,x86_64,1,7.7 TB,Offline Node,110,8,-,LOCALZOHO-CORP
ME-Lab,CT1A20,CT1A20-D2C13-N2,10.65.236.33,172.20.132.12,-,PHYSICAL_SERVER,Debian 12.9,Mi,MySQL,time-series,1.4.5,3.21,99PK6Q2,Dell Inc.,PowerEdge C6420,10-08-2018,0K2TT6A09,2.0,1.2.0,6.1.123,b4:96:91:2d:93:9c,128,Unknown,NVMe,HW Encryption Supported,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,40,2,10,x86_64,2,15.4 TB,Master,124,8,-,CT1-ZAN-OPSMON-STORAGE
ME-Lab,CT1A20,CT1A20-D2C13-N3,172.20.67.239,172.20.132.13,-,PHYSICAL_SERVER,Debian 12.7,ZACTesting,Test-Server,QA,1.4.5,3.21,99NN6Q2,Dell Inc.,PowerEdge C6420,10-08-2018,0K2TT6A09,2.0,1.2.0,6.1.112,b4:96:91:2d:93:98,128,Unknown,SSD,Not Known,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,40,2,10,x86_64,4,7.6 TB,-,148,8,-,VLAN-172.20
ME-Lab,CT1A20,CT1A20-D2C13-N4,192.168.186.175,172.20.132.14,-,PHYSICAL_SERVER,Debian 12.9,Mi,AppServer,ZopeParser,2.19.1,7.00,99PP6Q2,Dell Inc.,PowerEdge C6420,10-08-2018,0K2TT6A09,2.0,1.17.0,6.1.123,b4:96:91:2d:b5:bc,128,Unknown,NVMe,HW Encryption Not Supported,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,40,2,10,x86_64,1,1.2 TB,-,115,8,-,LOCALZOHO-CORP
ME-Lab,CT1A20,CT1A20-D2C15-N2,10.62.31.203,172.20.132.32,-,PHYSICAL_SERVER,Debian 13.5,Logs,Kafka-Broker,NA,2.13.3,4.40,9B3P6Q2,Dell Inc.,PowerEdge C6420,09-08-2018,0K2TT6A08,2.0,1.9.0,6.12.90,b4:96:91:2a:1f:5c,256,Unknown,NVMe,HW Encryption Supported,Intel(R) Xeon(R) Silver 4110 CPU @ 2.10GHz,32,2,8,x86_64,2,30.8 TB,-,112,8,-,CT1B-VLAN2
