Label,Virtual Machine IP,KVM Host,KVM OS,ZService,Component,Group,Kernel Version,MAC Address,OS,RAM (GB),Memory Encryption,Role,Disk Count,Total Disk Size (GB),VLAN,Server Age,vCPUs,Drive Type,CPU Affinity Type
CT1E-117-H1U14-vm16,10.164.79.103,10.164.42.126,Debian 13.1,NotekeeperTest,MySQL,default,6.1.123,fe:86:7c:f1:ac:61,Debian 12.9,8,None,Master,1,268,CT1E-COMMON DB-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U13-vm6,10.164.206.2,10.164.42.120,Debian 13.1,Murphy,AppServer,murphy,6.1.123,a6:eb:4e:65:4c:fa,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U12-vm27,10.164.79.94,10.164.42.124,Debian 13.1,NotekeeperTest,MySQL,default,6.1.123,1e:8f:1c:b5:e1:be,Debian 12.9,8,None,Slave,1,268,CT1E-COMMON DB-1,0,32,NVMe,Shared - Group 2
CT1E-117-H1U14-vm18,10.164.79.150,10.164.42.126,Debian 13.1,MA,Test-Server,NA,6.1.123,9e:0c:11:0a:59:3d,Debian 12.9,8,None,-,1,268,CT1E-COMMON DB-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U13-vm11,10.164.206.7,10.164.42.120,Debian 13.1,Templates,AppServer,Templates,6.1.123,02:5a:50:87:43:cf,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U13-vm12,10.164.206.10,10.164.42.120,Debian 13.1,MTACentral,AppServer,zmtacentral,6.1.123,22:3e:4c:11:18:17,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U13-vm16,10.164.206.24,10.164.42.120,Debian 13.1,OfficeIntegrator,AppServer,Sas,6.1.123,26:7f:eb:5b:dc:9a,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U13-vm17,10.164.206.25,10.164.42.120,Debian 13.1,Books,AppServer,ZohoEInvoice,6.1.123,ee:e3:1b:65:22:8b,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U13-vm21,10.164.207.18,10.164.42.120,Debian 13.1,Accounts,AppServer,OAuth,6.1.123,5e:ff:ab:9a:83:42,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-117-H1U13-vm25,10.164.207.40,10.164.42.120,Debian 13.1,MEAnalyticsPlus,AppServer,APLUSQA,6.1.123,de:f5:b8:9f:9d:1a,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-117-H1U12-vm29,10.164.79.162,10.164.42.124,Debian 13.1,MA,Test-Server,NA,6.1.123,3e:ca:f7:e7:9b:ce,Debian 12.9,8,None,-,1,268,CT1E-COMMON DB-1,0,32,NVMe,Shared - Group 2
CT1E-117-H1U14-vm17,10.164.204.83,10.164.42.126,Debian 13.1,Ondc-Connect,AppServer,ondc-connect,6.12.90,be:51:ea:b2:52:86,Debian 13.5,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U14-vm20,10.164.204.110,10.164.42.126,Debian 13.1,Transmail,AppServer,Transmail_Regression,6.1.123,9e:47:f2:c0:c6:0e,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U10-vm5,10.164.79.86,10.164.42.67,Debian 13.1,NotekeeperTest,MySQL,default,6.1.123,e2:d0:69:b7:f3:eb,Debian 12.9,8,None,Sec Slave,1,268,CT1E-COMMON DB-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U10-vm6,10.164.75.180,10.164.42.67,Debian 13.1,Recruit,AppServer,recruitqa7,6.1.123,f2:f5:94:47:70:90,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-3,0,32,NVMe,Shared - Group 1
CT1E-117-H1U13-vm22,10.164.207.14,10.164.42.120,Debian 13.1,Books,AppServer,InventoryBeta,6.1.123,d2:80:4b:fd:4e:2e,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-118-H1U10-vm7,10.164.206.132,10.164.42.67,Debian 13.1,Crm,AppServer,crmrack1,6.1.123,82:5b:39:57:e7:40,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U10-vm8,10.164.206.175,10.164.42.67,Debian 13.1,Crm,AppServer,crmrack3,6.1.123,ba:81:29:85:86:ec,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U13-vm24,10.164.207.38,10.164.42.120,Debian 13.1,MEAnalyticsPlus,AppServer,APDEV2,6.1.123,7e:32:94:58:61:83,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-118-H1U10-vm9,10.164.70.50,10.164.42.67,Debian 13.1,Meeting,AppServer,meeting2,6.12.90,52:4c:9a:d0:9e:90,Debian 13.5,8,None,-,1,268,CT1E-COMMON APP-2,0,32,NVMe,Shared - Group 1
CT1E-118-H1U11-vm13,10.164.203.125,10.164.42.74,Debian 13.1,Timeservice,AppServer,Timeservice,6.1.123,2a:6f:97:4e:65:c5,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U11-vm14,10.164.83.4,10.164.42.74,Debian 13.1,QEngine,Postgres,default,6.1.123,2a:9f:c0:11:28:ec,Debian 12.9,8,None,Master,1,268,CT1E-COMMON DB-2,0,32,NVMe,Shared - Group 1
CT1E-117-H1U14-vm24,10.164.206.226,10.164.42.126,Debian 13.1,Medstudio,AppServer,MedstudioMaster,6.1.123,d2:e2:6c:88:39:38,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U13-vm14,10.164.46.2,10.164.42.120,Debian 13.1,Zfs-Csez,AppServer,GAC,6.1.123,6a:3d:89:ce:6e:ab,Debian 12.9,8,None,-,1,268,CT1E-ZAN-OPSMON-APP,0,32,NVMe,Shared - Group 1
CT1E-117-H1U13-vm20,10.164.206.30,10.164.42.120,Debian 13.1,Sprints,AppServer,sprintsui,6.1.123,d2:08:87:6c:69:03,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U13-vm23,10.164.207.11,10.164.42.120,Debian 13.1,Accounts,AppServer,dclserver,6.1.123,6a:fe:77:b3:48:c7,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-118-H1U11-vm16,10.164.78.50,10.164.42.74,Debian 13.1,ZPayTPAP,Postgres,default,6.1.123,c2:01:08:5e:f6:11,Debian 12.9,8,None,Slave,1,268,CT1E-COMMON DB-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U14-vm21,10.164.204.71,10.164.42.126,Debian 13.1,Books,AppServer,LoyaltyManagementLab,6.1.123,e2:21:0d:e5:b7:97,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U11-vm17,10.164.78.57,10.164.42.74,Debian 13.1,Medstudio,Postgres,default,6.1.123,96:61:d8:dc:39:26,Debian 12.9,8,None,Master,1,268,CT1E-COMMON DB-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U14-vm23,10.164.201.34,10.164.42.126,Debian 13.1,Logs360cloud-Test,AppServer,test_s1,6.1.123,0e:22:d9:14:98:bf,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U14-vm25,10.164.201.13,10.164.42.126,Debian 13.1,WMSRserverqa-Csez,AppServer,Sas,6.1.123,0e:57:6b:39:8a:9a,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U14-vm26,10.164.74.49,10.164.42.126,Debian 13.1,Crm,AppServer,crm4qa,6.1.123,3e:20:d1:49:9e:f1,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-3,0,32,NVMe,Shared - Group 1
CT1E-118-H1U10-vm10,10.164.79.166,10.164.42.67,Debian 13.1,MA,Test-Server,NA,6.1.123,d6:d2:70:69:0f:58,Debian 12.9,8,None,-,1,268,CT1E-COMMON DB-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U10-vm11,10.164.74.37,10.164.42.67,Debian 13.1,Crm,AppServer,crmdataiq1qa,6.1.123,ee:b7:13:00:6b:01,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-3,0,32,NVMe,Shared - Group 1
CT1E-118-H1U10-vm12,10.164.205.36,10.164.42.67,Debian 13.1,ZMail,AppServer,myzoho-qc,6.1.123,7a:d3:ce:b8:29:50,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U10-vm15,10.164.205.92,10.164.42.67,Debian 13.1,Accounts,AppServer,beta4,6.1.123,f2:27:28:9d:41:d7,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U14-vm19,10.164.205.99,10.164.42.126,Debian 13.1,VXEngine,AppServer,VXEngine,6.1.123,d2:40:f0:c5:6d:bd,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U14-vm22,10.164.74.182,10.164.42.126,Debian 13.1,Crmpremium,AppServer,appos8lab,6.12.90,aa:72:93:ee:10:7c,Debian 13.5,8,None,-,1,268,CT1E-COMMON APP-3,0,32,NVMe,Shared - Group 1
CT1E-117-H1U13-vm18,10.164.207.21,10.164.42.120,Debian 13.1,Accounts,AppServer,clientportalart,6.1.123,6e:21:a4:50:c4:5d,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U10-vm13,10.164.205.48,10.164.42.67,Debian 13.1,Mail360,AppServer,SMTP_QC,6.1.123,a2:ce:50:ca:0e:6b,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U11-vm15,10.164.203.179,10.164.42.74,Debian 13.1,Prereports,Zeus,main,6.1.123,3a:10:0d:c1:0c:6d,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U14-vm30,10.164.205.109,10.164.42.126,Debian 13.1,ZMProtocols,AppServer,Msync-ping,6.1.123,d6:31:da:08:ef:7c,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U14-vm31,10.164.205.98,10.164.42.126,Debian 13.1,Zapps,AppServer,zappsusercontent,6.1.123,5e:5e:26:0a:02:80,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-118-H1U12-vm17,10.164.205.54,10.164.42.62,Debian 13.1,Sdpondemand,AppServer,Sas,6.1.123,02:16:19:2f:ed:76,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U10-vm16,10.164.205.26,10.164.42.67,Debian 13.1,ZMProtocols,AppServer,Msync,6.1.123,6e:9a:23:90:68:0d,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U11-vm18,10.164.203.185,10.164.42.74,Debian 13.1,LB-Regr-Setup1,Test-Server,NA,6.1.123,e2:4c:43:f8:45:75,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U14-vm32,10.164.205.75,10.164.42.126,Debian 13.1,Whiteboard,AppServer,whiteboard,6.1.123,4e:9a:7e:be:ae:5b,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-118-H1U12-vm13,10.164.205.71,10.164.42.62,Debian 13.1,Books,AppServer,Expense-QA,6.1.123,9a:f0:9e:6f:85:a9,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U14-vm35,10.164.205.56,10.164.42.126,Debian 13.1,ZGC,AppServer,gcqa,6.1.123,96:d5:26:01:7a:74,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-118-H1U11-vm19,10.164.116.188,10.164.42.74,Debian 13.1,WmsCsez,DSServer,DSServer-preinternal,6.12.90,ea:64:a9:d9:f5:23,Debian 13.5,8,None,-,1,268,CT1E-NON-SAS COMPUTE,0,32,NVMe,Shared - Group 1
CT1E-118-H1U11-vm20,10.164.204.36,10.164.42.74,Debian 13.1,RouteIQ,AppServer,routeiq_automation,6.1.123,4e:63:a6:fc:7b:7d,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U10-vm39,10.164.205.181,10.164.42.91,Debian 13.1,DCM,AppServer,Sas,6.1.123,ae:c7:1a:d9:01:83,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-118-H1U12-vm14,10.164.205.63,10.164.42.62,Debian 13.1,ZEST,AppServer,zest-test,6.1.123,c2:96:74:0a:fd:d6,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U12-vm16,10.164.74.45,10.164.42.62,Debian 13.1,Crm,AppServer,crmdataiq1qa,6.1.123,5e:2d:e7:99:22:95,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-3,0,32,NVMe,Shared - Group 1
CT1E-118-H1U11-vm23,10.164.205.45,10.164.42.74,Debian 13.1,Iot-Csez,AppServer,csezConsumer,6.1.123,8a:fd:1e:54:a5:c7,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U13-vm12,10.164.205.79,10.164.42.75,Debian 13.1,Books,AppServer,BooksModulesQA,6.1.123,f2:10:57:94:9c:63,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U13-vm13,10.164.205.25,10.164.42.75,Debian 13.1,Books,AppServer,Expense-QA,6.1.123,4a:03:14:e0:f2:f4,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U13-vm15,10.164.205.84,10.164.42.75,Debian 13.1,ZEST,AppServer,ZEST,6.1.123,7e:89:18:85:a0:b7,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U13-vm16,10.164.205.41,10.164.42.75,Debian 13.1,ZEST,AppServer,ZEST,6.1.123,36:c9:08:63:af:76,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U10-vm14,10.164.204.136,10.164.42.67,Debian 13.1,AutoMater-Csez,AppServer,Sas,6.1.123,e6:74:b7:1e:16:e5,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U12-vm15,10.164.205.104,10.164.42.62,Debian 13.1,Catalyst,AppServer,slateqa_proxy,6.1.123,fe:35:0f:9a:8d:42,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U11-vm21,10.164.203.194,10.164.42.74,Debian 13.1,ZMProtocols,AppServer,prezmprotocols-LZ,6.1.123,0e:29:aa:43:ec:f9,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U13-vm17,10.164.39.46,10.164.42.75,Debian 13.1,Quartz,AppServer,quartzlab,6.1.123,ea:f2:c7:ba:4d:b6,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-4,0,32,NVMe,Shared - Group 1
CT1E-118-H1U10-vm17,10.164.36.67,10.164.42.67,Debian 13.1,Projects,AppServer,projectsconsumer,6.1.123,56:48:9f:18:03:15,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-4,0,32,NVMe,Shared - Group 1
CT1E-118-H1U12-vm12,10.164.206.197,10.164.42.62,Debian 13.1,Crm,AppServer,crmrack1,6.1.123,66:5f:1c:58:46:57,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U11-vm25,10.164.205.42,10.164.42.74,Debian 13.1,Reports,AppServer,zaclient-review,6.1.123,d6:3d:94:90:35:2f,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U10-vm38,10.164.205.176,10.164.42.91,Debian 13.1,Rarn,AppServer,Rarn,6.1.123,0a:e0:29:db:d8:9d,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-118-H1U11-vm28,10.164.204.175,10.164.42.74,Debian 13.1,Marketplace-Eu,AppServer,mpmicroagent,6.1.123,fe:c7:f8:d6:5c:de,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-117-H1U10-vm40,10.164.205.183,10.164.42.91,Debian 13.1,Sdpondemand,AppServer,Sdpodlab,6.1.123,ee:88:5e:40:a2:c5,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-117-H1U12-vm30,10.164.204.140,10.164.42.124,Debian 13.1,AutoMater-Csez,AppServer,Sas,6.1.123,06:a7:09:e9:e0:03,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-117-H1U14-vm33,10.164.203.38,10.164.42.126,Debian 13.1,Accounts-NewCsez,AppServer,Internal,6.1.123,f6:7c:46:60:52:6d,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-118-H1U13-vm14,10.164.79.111,10.164.42.75,Debian 13.1,CommandCenter-Csez,MySQL,default,6.1.123,b6:c3:18:76:3b:b5,Debian 12.9,8,None,Master,1,268,CT1E-COMMON DB-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U12-vm18,10.164.206.172,10.164.42.62,Debian 13.1,Crm,AppServer,crmrack3,6.1.123,ca:33:8f:cd:50:42,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U12-vm23,10.164.98.62,10.164.42.62,Debian 13.1,ZMail,AppServer,Sas,6.1.123,72:d0:1f:16:e5:d0,Debian 12.9,8,None,-,1,268,CT1E-MAIL-APP,0,32,NVMe,Shared - Group 1
CT1E-118-H1U11-vm22,10.164.205.49,10.164.42.74,Debian 13.1,Reports,AppServer,analytics-snapshot1,6.1.123,fa:e2:52:8e:e4:3f,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U11-vm24,10.164.205.38,10.164.42.74,Debian 13.1,Reports,AppServer,ZACONNECTOR,6.1.123,9e:d8:f6:a8:ea:81,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U11-vm26,10.164.206.162,10.164.42.74,Debian 13.1,Crm,AppServer,crmrack3,6.1.123,06:d2:f8:36:49:84,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U11-vm27,10.164.206.152,10.164.42.74,Debian 13.1,SCM,AppServer,TI,6.1.123,36:59:ee:0e:a1:21,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U13-vm20,10.164.206.178,10.164.42.75,Debian 13.1,Crm,AppServer,crmrack1,6.1.123,32:76:87:ab:75:7d,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U12-vm22,10.164.75.233,10.164.42.62,Debian 13.1,Crm,AppServer,crmdevauto,6.1.123,36:ce:65:5c:b1:3b,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-3,0,32,NVMe,Shared - Group 1
CT1E-117-H1U12-vm31,10.164.47.125,10.164.42.124,Debian 13.1,Accounts,AppServer,GAC,6.1.123,d6:80:ff:2b:76:f5,Debian 12.9,8,None,-,1,268,CT1E-ZAN-OPSMON-APP,0,32,NVMe,Shared - Group 2
CT1E-118-H1U13-vm19,10.164.206.155,10.164.42.75,Debian 13.1,Crm,AppServer,crmrack3,6.1.123,c2:e3:0b:28:ed:d2,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U12-vm19,10.164.79.146,10.164.42.62,Debian 13.1,MA,Test-Server,NA,6.1.123,ea:53:49:7f:b2:d5,Debian 12.9,8,None,-,1,268,CT1E-COMMON DB-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U12-vm31,10.164.37.251,10.164.42.62,Debian 13.1,Platform-Csez,AppServer,AppServer,6.1.123,6a:b7:cd:9a:74:80,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-4,0,32,NVMe,Shared - Group 2
CT1E-117-H1U12-vm32,10.164.47.136,10.164.42.124,Debian 13.1,DelivCentral,AppServer,GAC,6.1.123,8e:6a:61:27:68:a3,Debian 12.9,8,None,-,1,268,CT1E-ZAN-OPSMON-APP,0,32,NVMe,Shared - Group 2
CT1E-118-H1U10-vm21,10.164.79.170,10.164.42.67,Debian 13.1,MA,Test-Server,NA,6.1.123,62:03:e6:cf:e5:5c,Debian 12.9,8,None,-,1,268,CT1E-COMMON DB-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U10-vm24,10.164.203.34,10.164.42.67,Debian 13.1,Accounts-NewCsez,AppServer,Internal,6.1.123,9e:a7:40:5f:cc:e6,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-118-H1U12-vm21,10.164.203.114,10.164.42.62,Debian 13.1,Survey,AppServer,dev1,6.1.123,36:8c:52:0e:88:25,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U14-vm16,10.164.119.222,10.164.42.84,Debian 13.1,Pagesense,ElasticSearch-Master,Optimize-Upgraded,6.1.123,92:4e:16:91:9b:0e,Debian 12.9,8,None,-,1,268,CT1E-NON-SAS COMPUTE,0,32,NVMe,Shared - Group 1
CT1E-118-H1U14-vm18,10.164.206.120,10.164.42.84,Debian 13.1,Crm,AppServer,crmrack1,6.1.123,76:98:d9:d9:3a:10,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U10-vm42,10.164.205.188,10.164.42.91,Debian 13.1,BDaaSAdmin,Test-Server,NA,6.1.123,f6:ab:3f:e8:23:81,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-118-H1U14-vm19,10.164.206.145,10.164.42.84,Debian 13.1,Crm,AppServer,crmrack2,6.1.123,22:78:de:04:0f:9f,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U11-vm29,10.164.204.178,10.164.42.74,Debian 13.1,Marketplace-In,AppServer,qntrl,6.1.123,e2:c9:2d:f7:96:6c,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-118-H1U11-vm33,10.164.204.182,10.164.42.74,Debian 13.1,Marketplace-Cn,AppServer,mpmicroagent,6.1.123,3e:c9:d5:64:cf:85,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-118-H1U13-vm21,10.164.79.155,10.164.42.75,Debian 13.1,MA,Test-Server,NA,6.1.123,52:8e:b3:08:2c:18,Debian 12.9,8,None,-,1,268,CT1E-COMMON DB-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U12-vm29,10.164.98.74,10.164.42.62,Debian 13.1,ZMail,AppServer,Zm,6.1.123,8a:ea:5c:15:39:c0,Debian 12.9,8,None,-,1,268,CT1E-MAIL-APP,0,32,NVMe,Shared - Group 1
CT1E-119-H1U11-vm10,10.164.203.56,10.164.42.55,Debian 13.1,AppOSRecruit,AppServer,apposrec14,6.1.123,12:40:c9:dd:88:d9,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-118-H1U14-vm24,10.164.38.17,10.164.42.84,Debian 13.1,Zmvault,AppServer,dev-dlp1,6.1.123,a2:e5:93:77:42:63,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-4,0,32,NVMe,Shared - Group 1
CT1E-118-H1U11-vm34,10.164.205.66,10.164.42.74,Debian 13.1,Reports,AppServer,ZRNLP,6.1.123,76:56:67:2e:bf:ee,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-119-H1U10-vm15,10.164.118.32,10.164.42.38,Debian 13.1,Webanalytics,FlinkZookeeper,WebanalyticsFlink,6.1.123,e2:c2:fc:83:8b:1e,Debian 12.9,8,None,-,1,268,CT1E-NON-SAS COMPUTE,0,32,NVMe,Shared - Group 1
CT1E-118-H1U10-vm25,10.164.205.78,10.164.42.67,Debian 13.1,ZiaAgents,AppServer,agents-lab5,6.1.123,0a:bd:05:01:50:2e,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-117-H1U13-vm27,10.164.74.59,10.164.42.120,Debian 13.1,Crm,AppServer,crm4qa,6.1.123,1e:62:85:2c:08:1e,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-3,0,32,NVMe,Shared - Group 2
CT1E-117-H1U13-vm30,10.164.203.241,10.164.42.120,Debian 13.1,ZMTemplateParser-Csez,AppServer,ZMTemplateParser,6.1.123,fa:b9:6f:c4:ca:8d,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-118-H1U12-vm30,10.164.206.128,10.164.42.62,Debian 13.1,Crm,AppServer,crmrack2,6.1.123,72:f2:20:d1:84:73,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-118-H1U12-vm33,10.164.206.169,10.164.42.62,Debian 13.1,ZPayTPAP,AppServer,ZPayTPAPMigration,6.1.123,b2:8e:5d:2d:c3:17,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
CT1E-119-H1U11-vm11,10.164.203.237,10.164.42.55,Debian 13.1,ZMTemplateParser-Csez,AppServer,ZMTemplateParser,6.1.123,c2:72:08:2c:a2:f8,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 1
CT1E-117-H1U12-vm43,10.164.204.1,10.164.42.124,Debian 13.1,ZMCortex,AppServer,pre-zmcortex,6.1.123,02:38:a0:00:cb:61,Debian 12.9,8,None,-,1,268,CT1E-COMMON APP-1,0,32,NVMe,Shared - Group 2
